objno_deep2,z_pred
12013234,0.2838388656653022
12015626,1.0368381737061332
13024029,0.5327505287783256
14018476,0.5822059254438424
11012940,1.0559504728524862
13020619,0.45888010165119636
11039150,0.6956489832845208
12008513,0.9750380135782002
11038561,0.7449545448039249
14007987,0.5571349651452829
13026538,0.5094089298665372
11051984,0.9464803661434418
12020184,0.7099010487676541
11052755,0.4426185100406744
12024828,1.0889247691939437
11032739,0.4776947061366601
14002228,0.9027516697558134
13031821,0.9526826354510147
11045532,0.7103000516626646
11007749,1.2499701674733112
11033882,0.47545787079622437
13019247,0.9451540281559138
12024851,0.45047447278322067
11020606,0.8986838390976754
11052341,0.3446210763885082
13013039,0.9819939802443252
13059316,0.41647712406031273
14100807,0.7940313129894895
12028696,0.3714807227883234
13035862,0.7057372057839624
12020179,1.0331002682439743
12011891,0.545525834582723
11026403,0.5005477455151471
11015296,0.5804997854911214
11033012,0.6858473210190758
11008311,0.6795136446885955
13017517,1.04265740554199
11039902,0.7354233344047687
12028731,0.5860643640283749
13017296,0.5372552432263015
12028331,1.0576160884761983
13032515,0.42765382292698434
12007455,0.6657933337365524
13056258,0.5000168909505684
12024932,0.27338031797381235
11033623,1.04265740554199
11050989,0.7481663001950752
12007472,0.9938227871128921
13012163,1.3858276021885063
12015255,0.6806501640575994
13010625,0.25319390759880045
12015814,0.5943997065017906
14100342,0.9361358653325932
13003388,1.4012459302267093
13048969,0.8930961853572935
11046928,0.4177415398659699
12100036,1.3043361282445725
12023700,0.8008555920176085
12008851,1.0468196258397733
13016662,0.9526826354510147
13042073,0.3700945063866623
13003405,1.360020151526408
14013108,0.43401717589736655
14027644,0.9460949854170346
11041293,1.2510370186252873
14023724,0.49953407422817814
13044269,0.912769292754463
13024524,0.606072744856167
11040834,0.43074546653578094
11018870,0.9526826354510147
11007393,0.534535635514593
11021220,0.481728054386666
11032831,0.8260061273574152
13056127,0.6439832907490305
13049747,0.7863194776545137
12015439,1.456168541675189
13032344,1.1160300309042994
12015507,1.0139618934781005
13011789,1.3963462307482633
13049598,0.6640819379668008
12016362,0.8859910192063525
13049899,0.8113857380513791
13026472,0.9377543436850152
14023658,0.7131109505782838
13003400,0.9430162222594827
12024044,1.0547860227319026
11014382,0.7458065904375967
11014235,0.7960392073084864
12008575,0.5472876315549519
14033484,0.7936345880857405
11008352,0.6928066742192773
12025269,1.1948783639287044
13033105,1.2902667532942524
12019339,1.4574887244326462
14022415,0.46860910327490485
11026982,0.6479417634123082
14033134,0.8952973421959273
13011072,0.773846247379582
12007424,1.125352542056993
13010841,0.7518477760312288
12015560,0.42933026804035745
13056079,1.299345052329673
11101590,0.5529655913129868
11039245,0.24828378851439747
12019186,0.5332327313281079
14027356,0.7036657746787428
13058245,1.4549632249044413
13049570,0.47347255738447025
13024765,0.5159886575504966
13032747,0.9628324798143403
13018541,1.4157190392200776
12003550,1.0537113921637054
12027507,1.0352039632350778
13010561,0.8566837549356299
11032157,0.2715980650839915
11051004,0.525949147627125
12003986,0.9407419789647047
11021749,1.296211845776207
13051207,0.5548683234846746
11026460,0.594758244092997
13003821,0.7528291569464349
11052315,0.6945959764716478
13040189,0.3929183316495719
11051619,0.4726391532960894
13059429,0.9293346532780069
12005453,0.7815105112551288
12020726,0.36004611442230083
13063409,0.41173103290658747
13042383,0.5105395006939247
14034694,0.7679722442301806
12020404,0.7939007099003409
12024843,0.8019992470917743
12015154,0.7305233562706737
14028559,0.5879771006152361
13042347,0.35181411490027004
14011956,1.2136677088058752
13058170,0.7690351006539905
13011794,0.970369861922881
13048177,0.681152482656606
11021303,0.41324383660624725
13025646,0.37741069183321946
14006211,0.5908017381891675
13010520,1.4049354115092338
14023283,0.8548628698136095
14018224,0.6048710338259139
12011520,0.38298597775488835
11038979,0.7947714366146539
12029890,0.42361222889650874
12016312,0.3507268487011325
14033265,0.6051884114123837
12005203,0.43587403698167215
11002200,0.41771966976843616
12016351,0.7970930678585052
14034206,0.8289111283034615
13040878,1.2570502084865682
13025520,0.8913038888275331
13041636,0.3786110335924719
12019233,0.409330132475904
11047477,1.0266747544258046
13012404,0.7978904167364255
13059322,0.5884473856460861
14013732,0.9067926761117553
14001836,0.6538691463786808
13010765,1.0940702730705678
14016642,0.6867720270223302
13020598,0.34477950980007654
